filename,non_vulnerable_present,non_vulnerable_nearby,vulnerable_present,vulnerable_nearby,crowded_critical
003481.txt,0,0,1,1,0
003482.txt,1,1,0,0,0
003483.txt,1,1,0,0,0
003484.txt,1,1,0,0,0
003485.txt,1,0,0,0,0
003486.txt,1,1,0,0,0
003487.txt,1,1,1,1,1
003488.txt,1,1,0,0,0
003489.txt,0,0,1,1,1
003490.txt,1,1,1,1,0
003491.txt,0,0,1,1,0
003492.txt,1,0,1,1,0
003493.txt,1,0,0,0,0
003494.txt,1,1,1,1,1
003495.txt,1,0,0,0,0
003496.txt,1,0,0,0,0
003497.txt,1,1,0,0,0
003498.txt,1,1,1,1,1
003499.txt,1,0,0,0,0
003500.txt,1,1,0,0,0
003501.txt,1,0,0,0,0
003502.txt,0,0,1,1,1
003503.txt,1,0,0,0,0
003504.txt,1,1,0,0,0
003505.txt,1,1,0,0,0
003506.txt,1,1,0,0,0
003507.txt,1,1,0,0,0
003508.txt,1,1,0,0,1
003509.txt,1,0,0,0,0
003510.txt,1,0,1,0,0
003511.txt,1,0,1,1,0
003512.txt,1,0,1,1,0
003513.txt,1,1,0,0,0
003514.txt,1,1,1,0,0
003515.txt,1,1,0,0,0
003516.txt,1,1,1,0,0
003517.txt,1,0,0,0,0
003518.txt,1,1,1,1,1
003519.txt,1,0,0,0,0
003520.txt,1,0,0,0,0
003521.txt,1,1,0,0,1
003522.txt,1,1,0,0,0
003523.txt,1,0,0,0,0
003524.txt,1,1,0,0,0
003525.txt,1,0,0,0,0
003526.txt,0,0,1,1,1
003527.txt,1,0,1,0,0
003528.txt,1,0,0,0,0
003529.txt,1,1,0,0,0
003530.txt,1,0,1,0,0
003531.txt,1,1,0,0,0
003532.txt,1,0,0,0,0
003533.txt,1,0,1,0,0
003534.txt,1,0,1,0,0
003535.txt,1,1,0,0,0
003536.txt,0,0,0,0,0
003537.txt,1,1,0,0,0
003538.txt,1,0,0,0,0
003539.txt,1,0,0,0,0
003540.txt,1,1,1,1,1
003541.txt,1,1,0,0,1
003542.txt,1,1,0,0,0
003543.txt,1,0,0,0,0
003544.txt,1,0,1,0,0
003545.txt,1,0,0,0,0
003546.txt,1,1,0,0,0
003547.txt,1,0,0,0,0
003548.txt,1,0,1,0,0
003549.txt,1,0,0,0,0
003550.txt,1,0,1,1,0
003551.txt,1,1,0,0,0
003552.txt,1,1,1,1,0
003553.txt,1,0,0,0,0
003554.txt,1,0,1,0,0
003555.txt,1,0,1,1,0
003556.txt,1,0,0,0,0
003557.txt,1,1,0,0,0
003558.txt,0,0,0,0,0
003559.txt,1,1,0,0,0
003560.txt,0,0,1,1,0
003561.txt,1,0,0,0,0
003562.txt,1,0,0,0,0
003563.txt,1,1,0,0,0
003564.txt,1,1,1,1,1
003565.txt,1,1,0,0,1
003566.txt,1,1,0,0,0
003567.txt,1,0,0,0,0
003568.txt,1,1,0,0,0
003569.txt,1,1,0,0,0
003570.txt,1,1,0,0,0
003571.txt,0,0,1,1,0
003572.txt,0,0,0,0,0
003573.txt,1,0,1,1,0
003574.txt,1,1,0,0,1
003575.txt,1,1,0,0,0
003576.txt,0,0,1,1,0
003577.txt,1,1,0,0,1
003578.txt,1,0,0,0,0
003579.txt,1,0,0,0,0
003580.txt,1,0,1,0,0
003581.txt,1,1,0,0,0
003582.txt,1,1,0,0,0
003583.txt,1,0,1,1,0
003584.txt,1,0,0,0,0
003585.txt,1,0,1,0,0
003586.txt,0,0,1,0,0
003587.txt,0,0,1,1,0
003588.txt,1,0,0,0,0
003589.txt,0,0,1,1,1
003590.txt,1,0,0,0,0
003591.txt,0,0,1,1,0
003592.txt,1,1,0,0,0
003593.txt,1,0,0,0,0
003594.txt,1,0,0,0,0
003595.txt,1,0,0,0,0
003596.txt,1,1,0,0,0
003597.txt,1,0,0,0,0
003598.txt,1,0,0,0,0
003599.txt,1,1,0,0,0
003600.txt,1,0,0,0,0
003601.txt,1,0,0,0,0
003602.txt,1,1,1,0,0
003603.txt,1,0,1,0,0
003604.txt,1,0,0,0,0
003605.txt,1,0,0,0,0
003606.txt,1,0,0,0,0
003607.txt,1,1,0,0,0
003608.txt,0,0,1,1,0
003609.txt,1,1,0,0,1
003610.txt,1,0,0,0,0
003611.txt,1,0,1,0,0
003612.txt,0,0,0,0,0
003613.txt,1,0,0,0,0
003614.txt,1,0,0,0,0
003615.txt,1,0,1,1,0
003616.txt,1,1,1,1,0
003617.txt,0,0,1,1,0
003618.txt,1,1,0,0,1
003619.txt,1,0,1,0,0
003620.txt,1,1,0,0,1
003621.txt,1,1,1,0,1
003622.txt,1,1,0,0,0
003623.txt,1,0,0,0,0
003624.txt,1,1,0,0,0
003625.txt,1,1,0,0,0
003626.txt,1,0,1,0,0
003627.txt,1,0,0,0,0
003628.txt,1,0,1,0,0
003629.txt,1,0,0,0,0
003630.txt,1,0,0,0,0
003631.txt,1,0,0,0,0
003632.txt,1,0,1,1,1
003633.txt,1,1,1,0,1
003634.txt,0,0,1,1,0
003635.txt,1,0,0,0,0
003636.txt,1,1,0,0,0
003637.txt,1,0,0,0,0
003638.txt,1,0,0,0,0
003639.txt,1,1,0,0,0
003640.txt,1,1,0,0,0
003641.txt,1,0,1,0,0
003642.txt,1,1,1,1,1
003643.txt,1,1,1,1,0
003644.txt,0,0,1,1,0
003645.txt,1,0,0,0,0
003646.txt,1,1,1,0,1
003647.txt,1,1,0,0,0
003648.txt,1,1,0,0,0
003649.txt,0,0,1,1,0
003650.txt,1,0,0,0,0
003651.txt,1,1,0,0,0
003652.txt,1,1,0,0,0
003653.txt,1,1,0,0,1
003654.txt,1,0,0,0,0
003655.txt,1,0,0,0,0
003656.txt,1,0,0,0,0
003657.txt,1,1,0,0,0
003658.txt,1,0,0,0,0
003659.txt,1,1,0,0,0
003660.txt,1,0,0,0,0
003661.txt,1,1,0,0,1
003662.txt,1,0,0,0,0
003663.txt,1,0,1,1,0
003664.txt,1,0,0,0,0
003665.txt,1,0,0,0,0
003666.txt,1,1,0,0,0
003667.txt,1,0,1,1,0
003668.txt,1,0,1,1,0
003669.txt,1,0,0,0,0
003670.txt,0,0,1,1,0
003671.txt,1,0,0,0,0
003672.txt,1,0,0,0,0
003673.txt,1,0,0,0,0
003674.txt,1,1,0,0,1
003675.txt,0,0,1,1,0
003676.txt,1,1,0,0,1
003677.txt,1,0,1,1,0
003678.txt,0,0,1,0,0
003679.txt,1,0,0,0,0
003680.txt,0,0,0,0,0
003681.txt,1,1,0,0,1
003682.txt,1,1,1,1,0
003683.txt,1,0,1,1,1
003684.txt,1,1,0,0,0
003685.txt,1,0,0,0,0
003686.txt,1,0,1,0,0
003687.txt,1,1,1,0,0
003688.txt,1,0,1,1,0
003689.txt,1,0,0,0,0
003690.txt,1,1,0,0,0
003691.txt,1,1,0,0,0
003692.txt,1,0,0,0,0
003693.txt,1,0,0,0,0
003694.txt,0,0,1,1,0
003695.txt,1,1,0,0,0
003696.txt,0,0,1,0,0
003697.txt,1,1,0,0,0
003698.txt,1,1,0,0,0
003699.txt,0,0,0,0,0
003700.txt,0,0,1,1,0
003701.txt,1,1,0,0,0
003702.txt,1,0,0,0,0
003703.txt,0,0,1,1,0
003704.txt,1,1,0,0,0
003705.txt,1,1,0,0,0
003706.txt,1,0,1,0,0
003707.txt,1,0,0,0,0
003708.txt,1,0,0,0,0
003709.txt,0,0,1,1,0
003710.txt,1,1,0,0,0
003711.txt,1,0,0,0,0
003712.txt,1,0,0,0,0
003713.txt,1,0,0,0,0
003714.txt,1,0,0,0,0
003715.txt,1,0,0,0,0
003716.txt,1,1,0,0,0
003717.txt,1,1,0,0,0
003718.txt,0,0,1,1,1
003719.txt,1,1,0,0,1
003720.txt,1,0,0,0,0
003721.txt,1,1,0,0,0
003722.txt,1,0,1,1,0
003723.txt,1,1,1,0,0
003724.txt,1,0,0,0,0
003725.txt,1,1,1,0,0
003726.txt,1,0,1,0,0
003727.txt,1,0,0,0,0
003728.txt,0,0,1,1,0
003729.txt,0,0,0,0,0
003730.txt,1,1,0,0,0
003731.txt,1,1,0,0,0
003732.txt,1,1,0,0,0
003733.txt,1,0,0,0,0
003734.txt,1,0,0,0,0
003735.txt,1,1,0,0,0
003736.txt,1,1,0,0,1
003737.txt,0,0,1,1,0
003738.txt,1,1,0,0,0
003739.txt,1,0,1,1,0
003740.txt,0,0,1,1,1
003741.txt,1,0,0,0,0
003742.txt,1,0,0,0,0
003743.txt,0,0,0,0,0
003744.txt,1,1,1,1,1
003745.txt,1,1,0,0,0
003746.txt,1,1,0,0,0
003747.txt,1,0,0,0,0
003748.txt,0,0,0,0,0
003749.txt,1,1,0,0,0
003750.txt,1,0,1,0,0
003751.txt,1,0,0,0,0
003752.txt,1,0,0,0,0
003753.txt,0,0,1,1,1
003754.txt,1,0,0,0,0
003755.txt,1,1,0,0,1
003756.txt,1,0,0,0,0
003757.txt,1,0,0,0,0
003758.txt,1,1,1,1,1
003759.txt,0,0,1,1,1
003760.txt,1,0,0,0,0
003761.txt,1,0,0,0,0
003762.txt,0,0,1,0,0
003763.txt,1,1,1,1,0
003764.txt,1,1,0,0,0
003765.txt,1,0,1,1,1
003766.txt,0,0,1,1,1
003767.txt,1,0,0,0,0
003768.txt,1,0,0,0,0
003769.txt,1,0,0,0,0
003770.txt,0,0,1,1,0
003771.txt,1,1,0,0,0
003772.txt,1,1,0,0,0
003773.txt,0,0,0,0,0
003774.txt,0,0,1,1,0
003775.txt,1,0,1,0,0
003776.txt,1,0,0,0,0
003777.txt,0,0,1,1,0
003778.txt,1,1,0,0,0
003779.txt,1,1,1,1,0
003780.txt,1,0,0,0,0
003781.txt,1,1,0,0,0
003782.txt,1,1,0,0,0
003783.txt,1,0,0,0,0
003784.txt,1,0,1,1,1
003785.txt,1,1,0,0,0
003786.txt,0,0,1,1,0
003787.txt,0,0,1,1,0
003788.txt,0,0,0,0,0
003789.txt,1,0,0,0,0
003790.txt,1,0,1,1,0
003791.txt,0,0,0,0,0
003792.txt,1,1,0,0,0
003793.txt,1,0,1,1,0
003794.txt,1,0,0,0,0
003795.txt,1,0,0,0,0
003796.txt,1,1,0,0,0
003797.txt,0,0,1,1,0
003798.txt,0,0,0,0,0
003799.txt,1,1,0,0,0
003800.txt,1,1,1,0,0
003801.txt,1,1,1,1,1
003802.txt,1,1,0,0,1
003803.txt,1,1,0,0,0
003804.txt,1,1,0,0,1
003805.txt,1,0,1,1,1
003806.txt,1,0,0,0,0
003807.txt,1,0,0,0,0
003808.txt,1,1,0,0,0
003809.txt,1,0,1,1,0
003810.txt,1,1,0,0,0
003811.txt,1,1,0,0,0
003812.txt,1,1,0,0,0
003813.txt,1,1,0,0,0
003814.txt,1,0,0,0,0
003815.txt,1,0,0,0,0
003816.txt,1,1,0,0,0
003817.txt,1,0,0,0,0
003818.txt,1,1,0,0,0
003819.txt,0,0,1,1,0
003820.txt,1,1,0,0,1
003821.txt,1,0,0,0,0
003822.txt,1,1,0,0,1
003823.txt,0,0,1,1,0
003824.txt,1,1,0,0,0
003825.txt,1,0,0,0,0
003826.txt,1,0,1,1,0
003827.txt,1,0,0,0,0
003828.txt,1,0,0,0,0
003829.txt,1,1,0,0,0
003830.txt,1,1,0,0,1
003831.txt,1,1,0,0,0
003832.txt,1,0,0,0,0
003833.txt,1,0,0,0,0
003834.txt,1,0,0,0,0
003835.txt,1,0,0,0,0
003836.txt,1,0,0,0,0
003837.txt,1,0,0,0,0
003838.txt,0,0,1,1,0
003839.txt,1,0,0,0,0
003840.txt,1,1,0,0,0
003841.txt,1,0,0,0,0
003842.txt,1,1,0,0,0
003843.txt,1,0,0,0,0
003844.txt,1,0,0,0,0
003845.txt,1,0,0,0,0
003846.txt,1,0,0,0,0
003847.txt,1,0,0,0,0
003848.txt,1,0,0,0,0
003849.txt,0,0,1,1,0
003850.txt,1,1,0,0,0
003851.txt,1,1,0,0,0
003852.txt,1,1,0,0,0
003853.txt,1,0,0,0,0
003854.txt,1,1,0,0,0
003855.txt,1,1,0,0,0
003856.txt,1,0,1,0,0
003857.txt,1,1,0,0,1
003858.txt,0,0,1,1,0
003859.txt,1,0,0,0,0
003860.txt,1,1,0,0,0
003861.txt,1,0,0,0,0
003862.txt,1,0,1,0,0
003863.txt,1,1,0,0,1
003864.txt,1,1,0,0,0
003865.txt,1,1,0,0,0
003866.txt,1,1,0,0,0
003867.txt,1,0,0,0,0
003868.txt,0,0,0,0,0
003869.txt,1,0,1,0,0
003870.txt,1,1,0,0,0
003871.txt,1,0,0,0,0
003872.txt,1,1,0,0,0
003873.txt,1,0,0,0,0
003874.txt,1,0,0,0,0
003875.txt,1,0,0,0,0
003876.txt,1,1,1,0,0
003877.txt,1,0,0,0,0
003878.txt,1,0,1,1,0
003879.txt,1,1,0,0,0
003880.txt,0,0,1,1,0
003881.txt,1,0,0,0,0
003882.txt,1,1,0,0,0
003883.txt,1,0,0,0,0
003884.txt,1,1,0,0,0
003885.txt,1,1,1,1,0
003886.txt,1,1,0,0,0
003887.txt,1,1,1,0,0
003888.txt,1,0,0,0,0
003889.txt,1,0,0,0,0
003890.txt,1,0,0,0,0
003891.txt,1,1,0,0,0
003892.txt,1,1,0,0,0
003893.txt,1,0,0,0,0
003894.txt,1,1,0,0,1
003895.txt,1,0,0,0,0
003896.txt,1,1,0,0,0
003897.txt,1,0,1,0,0
003898.txt,1,1,0,0,0
003899.txt,1,1,1,0,0
003900.txt,1,0,0,0,0
003901.txt,1,1,0,0,0
003902.txt,1,0,0,0,0
003903.txt,1,0,0,0,0
003904.txt,1,1,0,0,1
003905.txt,0,0,1,1,0
003906.txt,1,0,0,0,0
003907.txt,1,0,0,0,0
003908.txt,1,0,0,0,0
003909.txt,1,0,0,0,0
003910.txt,1,0,0,0,0
003911.txt,1,1,0,0,0
003912.txt,1,0,1,0,0
003913.txt,1,0,0,0,0
003914.txt,1,0,0,0,0
003915.txt,1,1,0,0,1
003916.txt,1,0,0,0,0
003917.txt,1,1,0,0,0
003918.txt,1,0,0,0,0
003919.txt,1,0,0,0,0
003920.txt,1,0,0,0,0
003921.txt,0,0,1,0,0
003922.txt,0,0,1,1,0
003923.txt,1,1,0,0,0
003924.txt,1,1,1,1,1
003925.txt,1,1,0,0,0
003926.txt,1,1,0,0,0
003927.txt,0,0,1,1,0
003928.txt,1,0,0,0,0
003929.txt,1,1,0,0,0
003930.txt,1,1,0,0,0
003931.txt,1,1,0,0,0
003932.txt,1,1,0,0,0
003933.txt,1,0,0,0,0
003934.txt,1,1,1,0,0
003935.txt,1,0,0,0,0
003936.txt,1,0,0,0,0
003937.txt,1,1,0,0,0
003938.txt,1,1,0,0,0
003939.txt,1,0,1,0,0
003940.txt,1,0,0,0,0
003941.txt,1,1,0,0,0
003942.txt,1,0,0,0,0
003943.txt,1,0,0,0,0
003944.txt,1,1,0,0,0
003945.txt,1,0,1,0,0
003946.txt,1,0,0,0,0
003947.txt,0,0,1,1,0
003948.txt,1,1,1,0,0
003949.txt,1,1,0,0,0
003950.txt,1,0,0,0,0
003951.txt,1,0,0,0,0
003952.txt,1,0,0,0,0
003953.txt,1,0,0,0,0
003954.txt,0,0,1,1,0
003955.txt,0,0,1,1,0
003956.txt,1,0,0,0,0
003957.txt,0,0,0,0,0
003958.txt,1,1,0,0,0
003959.txt,1,1,0,0,1
003960.txt,1,0,0,0,0
003961.txt,1,1,0,0,0
003962.txt,1,1,1,0,0
003963.txt,1,0,1,0,0
003964.txt,1,0,0,0,0
003965.txt,1,0,1,0,0
003966.txt,1,0,0,0,0
003967.txt,0,0,1,1,0
003968.txt,1,0,0,0,0
003969.txt,0,0,1,1,0
003970.txt,1,1,0,0,0
003971.txt,0,0,1,1,1
003972.txt,1,0,0,0,0
003973.txt,1,1,0,0,0
003974.txt,0,0,1,1,0
003975.txt,1,1,0,0,1
003976.txt,1,0,0,0,0
003977.txt,1,0,0,0,0
003978.txt,1,0,1,0,0
003979.txt,1,1,1,1,1
003980.txt,1,1,0,0,0
003981.txt,0,0,1,1,0
003982.txt,1,1,1,1,1
003983.txt,1,1,0,0,0
003984.txt,1,1,0,0,1
003985.txt,0,0,0,0,0
003986.txt,1,1,0,0,0
003987.txt,0,0,0,0,0
003988.txt,1,0,0,0,0
003989.txt,0,0,1,1,0
003990.txt,1,1,0,0,0
003991.txt,1,0,0,0,0
003992.txt,1,0,0,0,0
003993.txt,1,1,1,0,1
003994.txt,1,0,0,0,0
003995.txt,0,0,1,0,0
003996.txt,1,1,0,0,0
003997.txt,0,0,1,1,0
003998.txt,1,1,0,0,0
003999.txt,1,1,0,0,0
004000.txt,1,0,0,0,0
004001.txt,1,0,0,0,0
004002.txt,0,0,1,0,0
004003.txt,0,0,0,0,0
004004.txt,1,1,0,0,0
004005.txt,1,0,0,0,0
004006.txt,1,1,0,0,1
004007.txt,1,1,0,0,1
004008.txt,1,1,0,0,0
004009.txt,1,0,0,0,0
004010.txt,1,1,0,0,0
004011.txt,1,1,1,0,0
004012.txt,0,0,1,1,0
004013.txt,1,0,0,0,0
004014.txt,1,1,1,0,0
004015.txt,0,0,0,0,0
004016.txt,1,0,0,0,0
004017.txt,1,0,0,0,0
004018.txt,1,0,0,0,0
004019.txt,1,1,1,1,0
004020.txt,1,0,0,0,0
004021.txt,0,0,1,1,0
004022.txt,1,0,1,1,0
004023.txt,1,1,0,0,0
004024.txt,0,0,1,1,0
004025.txt,1,1,0,0,0
004026.txt,1,0,0,0,0
004027.txt,0,0,1,0,0
004028.txt,1,1,1,1,1
004029.txt,1,1,0,0,1
004030.txt,1,0,0,0,0
004031.txt,1,1,0,0,0
004032.txt,1,1,0,0,1
004033.txt,1,1,0,0,0
004034.txt,1,1,0,0,0
004035.txt,1,1,1,0,0
004036.txt,1,1,0,0,0
004037.txt,1,1,0,0,0
004038.txt,1,1,1,0,0
004039.txt,0,0,1,1,1
004040.txt,1,0,0,0,0
004041.txt,1,0,1,0,0
004042.txt,1,0,0,0,0
004043.txt,1,0,0,0,0
004044.txt,1,0,0,0,0
004045.txt,1,1,0,0,1
004046.txt,1,0,0,0,0
004047.txt,1,0,0,0,0
004048.txt,1,0,0,0,0
004049.txt,0,0,1,1,0
004050.txt,1,0,0,0,0
004051.txt,1,1,0,0,0
004052.txt,1,1,0,0,0
004053.txt,0,0,1,1,0
004054.txt,1,1,0,0,0
004055.txt,0,0,1,1,0
004056.txt,1,0,0,0,0
004057.txt,1,0,0,0,0
004058.txt,1,1,1,1,0
004059.txt,1,0,0,0,0
004060.txt,1,1,0,0,0
004061.txt,1,0,0,0,0
004062.txt,1,1,0,0,0
004063.txt,1,1,0,0,0
004064.txt,1,0,0,0,0
004065.txt,1,1,1,1,0
004066.txt,1,0,0,0,0
004067.txt,1,1,0,0,0
004068.txt,1,0,1,0,0
004069.txt,1,1,0,0,0
004070.txt,1,0,0,0,0
004071.txt,1,1,0,0,0
004072.txt,1,0,0,0,0
004073.txt,0,0,1,1,0
004074.txt,1,0,1,0,0
004075.txt,1,1,0,0,0
004076.txt,1,0,0,0,0
004077.txt,1,1,1,0,0
004078.txt,1,1,0,0,0
004079.txt,1,1,0,0,0
004080.txt,1,0,0,0,0
004081.txt,1,0,1,0,0
004082.txt,1,1,0,0,0
004083.txt,1,0,0,0,0
004084.txt,1,1,0,0,0
004085.txt,1,0,1,0,0
004086.txt,1,1,1,0,1
004087.txt,1,0,0,0,0
004088.txt,1,0,1,0,0
004089.txt,1,0,0,0,0
004090.txt,1,0,1,1,0
004091.txt,1,1,0,0,0
004092.txt,1,1,1,0,0
004093.txt,0,0,1,1,0
004094.txt,0,0,1,0,0
004095.txt,1,1,0,0,1
004096.txt,1,1,0,0,0
004097.txt,1,0,0,0,0
004098.txt,1,1,1,0,0
004099.txt,1,1,1,0,0
004100.txt,1,1,0,0,0
004101.txt,1,0,0,0,0
004102.txt,1,1,0,0,0
004103.txt,0,0,1,1,0
004104.txt,1,0,0,0,0
004105.txt,1,0,0,0,0
004106.txt,1,0,1,1,0
004107.txt,1,1,0,0,0
004108.txt,1,0,0,0,0
004109.txt,1,0,1,1,0
004110.txt,1,0,0,0,0
004111.txt,1,0,1,0,0
004112.txt,1,0,0,0,0
004113.txt,0,0,0,0,0
004114.txt,1,1,1,0,0
004115.txt,1,0,0,0,0
004116.txt,0,0,1,1,0
004117.txt,1,1,1,0,0
004118.txt,1,1,0,0,1
004119.txt,1,0,1,0,0
004120.txt,1,1,0,0,0
004121.txt,1,0,0,0,0
004122.txt,1,1,1,1,0
004123.txt,1,0,0,0,0
004124.txt,1,0,0,0,0
004125.txt,0,0,1,1,0
004126.txt,1,0,0,0,0
004127.txt,1,1,1,1,1
004128.txt,1,1,0,0,0
004129.txt,1,0,0,0,0
004130.txt,1,1,0,0,0
004131.txt,1,0,0,0,0
004132.txt,0,0,0,0,0
004133.txt,1,1,0,0,0
004134.txt,1,0,0,0,0
004135.txt,1,1,0,0,0
004136.txt,0,0,1,1,0
004137.txt,1,1,0,0,1
004138.txt,1,1,0,0,0
004139.txt,1,0,1,1,1
004140.txt,1,0,1,0,0
004141.txt,1,1,0,0,0
004142.txt,0,0,1,1,1
004143.txt,1,0,0,0,0
004144.txt,1,0,1,0,0
004145.txt,1,0,0,0,0
004146.txt,1,1,0,0,0
004147.txt,0,0,1,1,0
004148.txt,1,1,0,0,0
004149.txt,1,0,1,1,0
004150.txt,1,0,0,0,0
004151.txt,0,0,0,0,0
004152.txt,1,0,0,0,0
004153.txt,1,0,0,0,0
004154.txt,1,1,0,0,1
004155.txt,1,1,0,0,0
004156.txt,1,1,0,0,0
004157.txt,1,0,0,0,0
004158.txt,1,1,1,0,0
004159.txt,1,0,0,0,0
004160.txt,1,1,0,0,0
004161.txt,1,0,0,0,0
004162.txt,1,1,0,0,0
004163.txt,1,1,0,0,0
004164.txt,1,1,1,0,0
004165.txt,0,0,1,1,0
004166.txt,1,1,0,0,1
004167.txt,1,0,0,0,0
004168.txt,1,0,0,0,0
004169.txt,1,0,0,0,0
004170.txt,1,0,1,1,1
004171.txt,1,1,0,0,0
004172.txt,1,0,0,0,0
004173.txt,1,0,1,1,0
004174.txt,1,0,0,0,0
004175.txt,1,0,0,0,0
004176.txt,1,1,1,0,0
004177.txt,0,0,1,0,0
004178.txt,1,0,0,0,0
004179.txt,1,1,1,0,0
004180.txt,1,0,0,0,0
004181.txt,1,1,0,0,0
004182.txt,1,0,0,0,0
004183.txt,1,0,0,0,0
004184.txt,1,0,0,0,0
004185.txt,1,0,1,0,0
004186.txt,1,1,1,0,1
004187.txt,1,0,1,0,0
004188.txt,1,1,1,0,0
004189.txt,1,1,0,0,0
004190.txt,1,0,0,0,0
004191.txt,1,0,0,0,0
004192.txt,0,0,1,1,0
004193.txt,1,1,0,0,1
004194.txt,1,1,1,1,1
004195.txt,1,0,0,0,0
004196.txt,1,1,0,0,0
004197.txt,1,0,1,0,0
004198.txt,1,0,0,0,0
004199.txt,1,0,0,0,0
004200.txt,1,0,0,0,0
004201.txt,1,1,0,0,0
004202.txt,1,0,0,0,0
004203.txt,1,0,0,0,0
004204.txt,1,1,0,0,0
004205.txt,1,0,0,0,0
004206.txt,1,1,0,0,0
004207.txt,1,1,0,0,1
004208.txt,1,0,0,0,0
004209.txt,1,1,0,0,0
004210.txt,1,0,1,0,0
004211.txt,1,1,0,0,0
004212.txt,1,0,1,0,0
004213.txt,1,1,0,0,1
004214.txt,1,0,0,0,0
004215.txt,1,0,1,0,0
004216.txt,1,1,0,0,0
004217.txt,1,0,0,0,0
004218.txt,1,1,1,1,1
004219.txt,0,0,1,1,0
004220.txt,1,0,0,0,0
004221.txt,1,1,0,0,0
004222.txt,1,0,1,1,0
004223.txt,1,1,1,1,0
004224.txt,1,0,1,1,0
004225.txt,1,1,0,0,0
004226.txt,1,1,1,1,0
004227.txt,1,0,0,0,0
004228.txt,1,1,0,0,0
004229.txt,0,0,1,1,1
004230.txt,1,1,1,0,0
004231.txt,1,1,0,0,0
004232.txt,1,1,0,0,0
004233.txt,1,0,0,0,0
004234.txt,1,1,0,0,1
004235.txt,0,0,1,1,1
004236.txt,1,1,0,0,0
004237.txt,0,0,1,1,0
004238.txt,1,1,0,0,1
004239.txt,1,0,0,0,0
004240.txt,1,0,1,1,0
004241.txt,1,1,0,0,0
004242.txt,1,1,0,0,0
004243.txt,1,1,0,0,0
004244.txt,1,0,0,0,0
004245.txt,1,1,0,0,0
004246.txt,1,1,1,1,1
004247.txt,0,0,1,1,0
004248.txt,1,1,0,0,0
004249.txt,1,1,0,0,0
004250.txt,1,0,1,1,0
004251.txt,1,1,1,0,0
004252.txt,0,0,1,1,0
004253.txt,1,0,0,0,0
004254.txt,1,0,0,0,0
004255.txt,1,0,0,0,0
004256.txt,1,0,0,0,0
004257.txt,1,1,0,0,0
004258.txt,1,0,0,0,0
004259.txt,1,1,0,0,0
004260.txt,1,1,0,0,0
004261.txt,0,0,1,1,0
004262.txt,1,1,0,0,0
004263.txt,1,1,0,0,1
004264.txt,1,0,0,0,0
004265.txt,1,1,1,0,1
004266.txt,1,0,0,0,0
004267.txt,1,1,0,0,0
004268.txt,0,0,1,1,1
004269.txt,1,1,0,0,1
004270.txt,1,1,0,0,0
004271.txt,1,1,1,1,1
004272.txt,1,1,0,0,1
004273.txt,1,1,1,0,0
004274.txt,1,0,1,0,0
004275.txt,1,1,0,0,0
004276.txt,1,0,0,0,0
004277.txt,1,0,0,0,0
004278.txt,0,0,0,0,0
004279.txt,1,0,0,0,0
004280.txt,1,1,0,0,0
004281.txt,1,1,1,1,0
004282.txt,1,0,0,0,0
004283.txt,1,0,1,1,1
004284.txt,1,0,0,0,0
004285.txt,1,0,0,0,0
004286.txt,1,1,0,0,0
004287.txt,1,0,0,0,0
004288.txt,1,1,0,0,0
004289.txt,1,1,0,0,0
004290.txt,1,1,1,1,1
004291.txt,0,0,1,1,0
004292.txt,1,0,1,0,0
004293.txt,1,0,0,0,0
004294.txt,1,1,0,0,1
004295.txt,1,1,0,0,0
004296.txt,1,0,0,0,0
004297.txt,1,0,1,0,0
004298.txt,1,0,0,0,0
004299.txt,1,1,0,0,0
004300.txt,1,1,0,0,0
004301.txt,1,1,1,0,1
004302.txt,1,1,0,0,0
004303.txt,1,1,0,0,0
004304.txt,1,1,0,0,0
004305.txt,0,0,1,0,0
004306.txt,1,1,0,0,0
004307.txt,1,0,0,0,0
004308.txt,0,0,1,1,0
004309.txt,1,0,0,0,0
004310.txt,1,1,0,0,0
004311.txt,1,1,0,0,0
004312.txt,1,1,0,0,0
004313.txt,1,0,0,0,0
004314.txt,1,0,0,0,0
004315.txt,1,1,0,0,0
004316.txt,1,0,0,0,0
004317.txt,1,0,0,0,0
004318.txt,1,0,0,0,0
004319.txt,1,0,0,0,0
004320.txt,1,1,0,0,0
004321.txt,1,0,1,1,1
004322.txt,1,1,0,0,1
004323.txt,0,0,1,1,0
004324.txt,1,1,1,0,0
004325.txt,1,0,1,0,0
004326.txt,1,1,0,0,1
004327.txt,1,1,1,1,1
004328.txt,1,0,1,0,0
004329.txt,1,0,0,0,0
004330.txt,1,0,1,1,0
004331.txt,1,1,0,0,0
004332.txt,1,0,0,0,0
004333.txt,1,1,0,0,0
004334.txt,1,0,0,0,0
004335.txt,1,0,1,0,0
004336.txt,1,0,0,0,0
004337.txt,1,1,1,1,0
004338.txt,1,1,1,0,0
004339.txt,1,0,0,0,0
004340.txt,1,0,0,0,0
004341.txt,1,1,0,0,0
004342.txt,1,0,0,0,0
004343.txt,1,0,1,1,0
004344.txt,1,0,0,0,0
004345.txt,1,0,0,0,0
004346.txt,0,0,1,1,0
004347.txt,1,1,1,0,0
004348.txt,1,0,0,0,0
004349.txt,1,1,1,1,0
004350.txt,1,1,1,0,0
004351.txt,1,0,1,0,0
